affected_table,completed_at,created_at,error_message,fill_percentage,id,job_id,job_item_id,mapped_fields_count,message,metadata,missing_fields_count,module_name,rows_fetched,rows_inserted,rows_skipped,rows_updated,started_at,status,step_name,stock_id,updated_at,yahoo_symbol
stock_import_reconciliation,2026-04-28T17:46:09.303+00:00,2026-04-28T17:46:09.303+00:00,,96.43,01838a74-5974-49d0-b0d2-e30dde7fbec2,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,ea8dbd3e-ac45-4338-812e-cf54a6d61110,28,Reconciled income statement quarterly against stock_income_statement for RELIANCE.,"{""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""targetTable"":""stock_income_statement"",""reconciliationStatus"":""completed_with_warnings""}",1,income_statement_quarterly,2,2,0,0,2026-04-28T17:46:09.303+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:09.303+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T17:49:07.779+00:00,,,0227e9e4-f6f8-4b55-a6d6-1e3e0295e640,df380c4b-5968-4bba-a1b7-6409ba066627,,0,Fetching Yahoo financial statements for RELIANCE.,{},0,financial_statements,0,0,0,0,2026-04-28T17:49:07.778+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:07.779+00:00,RELIANCE.NS
stock_import_errors,2026-04-28T18:06:09.314+00:00,2026-04-28T18:06:09.315+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",,024987d6-7f04-48ca-a9cd-1679d2f0b818,b5566018-8d93-49b8-9428-867776813868,,0,Yahoo financial statements are currently unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true,""retryRecommendation"":""Retry only the financial_statements module later.""}",0,financial_statements,0,0,0,0,2026-04-28T18:06:09.314+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:09.315+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:46:08.883+00:00,2026-04-28T17:46:08.883+00:00,,96.43,0279f03c-acf0-4e8c-9273-421f5a4ae749,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,ea8dbd3e-ac45-4338-812e-cf54a6d61110,28,Updated income statement quarterly coverage for RELIANCE.,"{""bucketKey"":""income_statement_quarterly"",""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44""}",1,income_statement_quarterly,2,2,0,0,2026-04-28T17:46:08.883+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:08.883+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:06:16.026+00:00,2026-04-28T18:06:16.026+00:00,,0,027b6cf5-b65f-4060-8ce3-bcb9dfdf86c8,b5566018-8d93-49b8-9428-867776813868,74d3779c-8f54-4ca7-812f-e418abb8ec7a,11,Marked cash flow annual coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",11,cash_flow_annual,0,0,1,0,2026-04-28T18:06:16.026+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:16.026+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:46:05.206+00:00,2026-04-29T00:46:05.206+00:00,,100,071b319e-461f-449a-9487-7402c423dfab,d3dde28e-92e3-4af6-ad50-f317725a08b3,35778aba-0969-4e2a-b19a-6bbe9dc0b8f0,11,Reconciled valuation metrics against stock_valuation_metrics for RELIANCE.,"{""rawImportId"":""e8e84b93-404c-4e6d-a178-69262ed05965"",""targetTable"":""stock_valuation_metrics"",""reconciliationStatus"":""completed""}",0,valuation_metrics,1,1,0,0,2026-04-29T00:46:05.206+00:00,completed,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:05.206+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:47:29.865+00:00,2026-04-29T00:47:29.865+00:00,,0,079fda73-f7d8-429c-b274-4099beb8b690,5499d952-89c8-4fad-a98c-50ca9e78af5d,053f67c2-bc11-46eb-9c64-a7209eb87803,13,Recorded unavailable reconciliation state for balance sheet annual.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",13,balance_sheet_annual,0,0,1,0,2026-04-29T00:47:29.865+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:29.865+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:47:33.365+00:00,2026-04-29T00:47:33.366+00:00,,0,089da04b-746d-471d-abb4-55ec3ae5e95a,5499d952-89c8-4fad-a98c-50ca9e78af5d,294de175-a449-42ba-8e48-71fe1da66cee,11,Recorded unavailable reconciliation state for cash flow quarterly.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",11,cash_flow_quarterly,0,0,1,0,2026-04-29T00:47:33.365+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:33.366+00:00,RELIANCE.NS
stock_financial_highlights,2026-04-28T17:49:05.809+00:00,2026-04-28T17:49:05.809+00:00,,92.31,09e43886-d10a-4800-8c51-7f2eeef23f65,1f72339f-da02-4230-9133-ba72ee62c4fb,307368c2-2c40-47ba-874d-79c49827e2bf,13,Normalized financial highlights for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""5428dc46-46de-4df1-a186-ee846f805607""}",1,financial_highlights,1,1,0,0,2026-04-28T17:49:02.403+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:05.809+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:05:36.575+00:00,2026-04-28T18:05:36.576+00:00,,90.91,0a4bd9da-16bf-49db-9d13-960868a760f3,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,927c24d2-f92c-4c3b-a81b-13663de651c0,11,Updated latest market snapshot coverage for RELIANCE.,"{""bucketKey"":""latest_market_snapshot"",""rawImportId"":""590002ad-1c3f-4dcc-8e3f-8c0a399e32ce"",""fallbackStrategy"":""chart_history""}",1,latest_market_snapshot,1,1,0,0,2026-04-28T18:05:36.575+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:36.576+00:00,RELIANCE.NS
stock_balance_sheet,2026-04-28T17:49:13.662+00:00,2026-04-28T17:49:13.662+00:00,,96.15,0a82db74-54a1-4604-a359-42a9829aef4f,df380c4b-5968-4bba-a1b7-6409ba066627,55154b19-365e-447f-8caf-9a82f592aee4,26,Normalized balance sheet quarterly for RELIANCE.,"{""periodType"":""quarterly"",""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317"",""latestFiscalDate"":""2025-12-31""}",1,balance_sheet_quarterly,2,2,0,0,2026-04-28T17:49:08.877+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:13.662+00:00,RELIANCE.NS
stock_share_statistics,2026-04-28T17:49:04.53+00:00,2026-04-28T17:49:04.53+00:00,,80,0a91e964-7556-4454-aff9-37f066448a06,1f72339f-da02-4230-9133-ba72ee62c4fb,384c8273-462f-4bb5-a3ee-6a7764725f36,10,Normalized share statistics for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""5428dc46-46de-4df1-a186-ee846f805607""}",2,share_statistics,1,1,0,0,2026-04-28T17:49:02.403+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:04.53+00:00,RELIANCE.NS
stock_cash_flow,2026-04-29T00:47:32.585+00:00,2026-04-29T00:47:32.586+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",0,0b8fffc0-dfc5-4b96-9d36-b30f5f18f64b,5499d952-89c8-4fad-a98c-50ca9e78af5d,294de175-a449-42ba-8e48-71fe1da66cee,11,cash flow quarterly was unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",11,cash_flow_quarterly,0,0,1,0,2026-04-29T00:47:32.585+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:32.586+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T18:05:56.006+00:00,,,0bf97ca6-0e57-45dd-9306-1f0077a468da,b5566018-8d93-49b8-9428-867776813868,,0,Fetching Yahoo financial statements for RELIANCE.,{},0,financial_statements,0,0,0,0,2026-04-28T18:05:56.005+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:56.006+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:46:02.58+00:00,2026-04-29T00:46:02.582+00:00,,100,0cfc99a1-e330-4d26-8c1b-b920f7deade6,d3dde28e-92e3-4af6-ad50-f317725a08b3,45dbe98e-8e6f-440a-a368-edd2e3a874b0,11,Reconciled latest Yahoo snapshot against stock_market_snapshot for RELIANCE.,"{""rawImportId"":""7a6f28b0-ecdf-446a-83c7-b0a6acb220f8"",""fallbackStrategy"":null,""reconciliationStatus"":""completed""}",0,latest_market_snapshot,1,1,0,0,2026-04-29T00:46:02.58+00:00,completed,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:02.582+00:00,RELIANCE.NS
stock_share_statistics,2026-04-28T17:46:01.856+00:00,2026-04-28T17:46:01.857+00:00,,80,0d796e68-81d0-4dcf-9d79-cce229412db2,a80d4397-c30c-4077-9a9d-a11f808b5e8d,4576e265-9bb4-40d5-a056-59692cc0dc46,10,Normalized share statistics for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c""}",2,share_statistics,1,1,0,0,2026-04-28T17:45:59.757+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:01.857+00:00,RELIANCE.NS
stock_market_snapshot,2026-04-28T18:05:36.099+00:00,2026-04-28T18:05:36.1+00:00,,90.91,0d7a3a5f-d9cd-4178-9752-f01bfe399d32,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,927c24d2-f92c-4c3b-a81b-13663de651c0,11,Normalized latest Yahoo snapshot for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""590002ad-1c3f-4dcc-8e3f-8c0a399e32ce"",""fallbackStrategy"":""chart_history""}",1,latest_market_snapshot,1,1,0,0,2026-04-28T18:05:35.401+00:00,warning,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:36.1+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:49:01.094+00:00,2026-04-28T17:49:01.095+00:00,,100,0e6b9277-c195-421b-84e9-ac044aac76ac,1f72339f-da02-4230-9133-ba72ee62c4fb,72d808e8-442f-4dec-88a9-2fc55baa3579,11,Reconciled latest Yahoo snapshot against stock_market_snapshot for RELIANCE.,"{""rawImportId"":""27ff3d86-94b4-4190-a3bf-84c47e71c0e7"",""reconciliationStatus"":""completed""}",0,latest_market_snapshot,1,1,0,0,2026-04-28T17:49:01.094+00:00,completed,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:01.095+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T18:03:39.718+00:00,,,0f281317-62f5-4a59-9399-91da0e319f7d,2b7a1957-2e52-4b32-abc2-035d01ff834b,,0,"Fetching Yahoo daily history for RELIANCE (max, 1d).","{""period"":""max"",""interval"":""1d"",""duplicateMode"":""replace_matching_dates""}",0,historical_prices,0,0,0,0,2026-04-28T18:03:39.717+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:39.718+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-29T00:46:03.156+00:00,2026-04-29T00:46:03.553+00:00,,,104bc206-133e-460b-9106-403b7d096981,d3dde28e-92e3-4af6-ad50-f317725a08b3,,0,Saved raw Yahoo valuation/statistics payload for RELIANCE.,"{""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=summaryDetail%2CdefaultKeyStatistics%2CfinancialData%2Cprice&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""e8e84b93-404c-4e6d-a178-69262ed05965"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""valuation_statistics"",""sourceRecordedAt"":""2026-04-29T00:46:03.156+00:00""}",0,valuation_statistics,1,0,0,0,2026-04-29T00:46:03.156+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:03.553+00:00,RELIANCE.NS
stock_valuation_metrics,,2026-04-28T17:45:59.758+00:00,,,10ad16b0-8cc1-4d45-97f9-75079395cef3,a80d4397-c30c-4077-9a9d-a11f808b5e8d,,0,Normalizing Yahoo valuation/statistics buckets for RELIANCE.,"{""tradeDate"":""2026-04-28"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c""}",0,valuation_statistics,1,0,0,0,2026-04-28T17:45:59.757+00:00,running,normalization_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:59.758+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:47:10.427+00:00,2026-04-29T00:47:10.427+00:00,,0,18ef0534-9a33-4aa9-9d33-059afd7203e6,8305be7e-8b0c-420b-b25e-2784e0d44b42,c9084ba5-7288-49b6-acfe-65b2d53f7381,10,Recorded unavailable reconciliation state for share statistics.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",10,share_statistics,0,0,1,0,2026-04-29T00:47:10.427+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:10.427+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:06:17.392+00:00,2026-04-28T18:06:17.392+00:00,,0,193b6148-5de6-4964-b7db-0b31d94eb8ce,b5566018-8d93-49b8-9428-867776813868,c03fb973-d45b-4055-ac45-e32e0d7719cb,11,Marked cash flow quarterly coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",11,cash_flow_quarterly,0,0,1,0,2026-04-28T18:06:17.392+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:17.392+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:05:51.709+00:00,2026-04-28T18:05:51.71+00:00,,0,19ce36c6-e8ed-4266-94a0-a6e4cae099d2,36851626-dfbc-4d60-bf00-0d3bcdb0ff23,b53b76cb-6acd-4cb3-b06b-c63bebdc22a7,11,Marked valuation metrics coverage unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",11,valuation_metrics,0,0,1,0,2026-04-28T18:05:51.709+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:51.71+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-29T00:46:00.264+00:00,,,1a29b25b-4a3f-4e6c-b2e2-7a6f709235b0,d3dde28e-92e3-4af6-ad50-f317725a08b3,,0,Fetching latest Yahoo market snapshot for RELIANCE.,{},0,latest_market_snapshot,0,0,0,0,2026-04-29T00:46:00.264+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:00.264+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T17:45:58.682+00:00,,,1b6b443a-b729-49f9-9a86-10f97f453e88,a80d4397-c30c-4077-9a9d-a11f808b5e8d,,0,Fetching Yahoo valuation and key statistics for RELIANCE.,{},0,valuation_statistics,0,0,0,0,2026-04-28T17:45:58.681+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:58.682+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T18:05:19.739+00:00,2026-04-28T18:05:19.74+00:00,,100,1c02e4f6-bbbf-463b-8755-87f99fdcda03,592d1d3f-ce29-406e-b830-1e83fc1dc840,b28b4717-b830-4fb6-a3dd-85c0b00f5234,0,Updated historical coverage for RELIANCE.,"{""rawImportId"":""160e383b-f36b-41cf-9096-c3e0b3a4679d"",""coverageNotes"":""Imported Yahoo daily history for RELIANCE. Inserted 0, updated 365, skipped 0. Latest available date: 2026-04-28."",""coverageStatus"":""current""}",0,historical_prices,365,0,0,365,2026-04-28T18:05:19.739+00:00,warning,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:05:19.74+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:48:54.856+00:00,2026-04-28T17:48:54.856+00:00,,,1d01dbfc-96ff-4436-af8e-55dea05283b0,c9a2b4a0-a385-46e2-a8d4-8bce72d62967,,0,Fetched 10 Yahoo historical rows for RELIANCE.,"{""period"":""max"",""interval"":""1d"",""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=max&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""d26262ce-dd0d-4bf7-a53a-5bce0c4d47d1"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T17:48:54.611+00:00""}",0,historical_prices,10,0,0,0,2026-04-28T17:48:53.753+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:48:54.856+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:45:59.338+00:00,2026-04-28T17:45:59.338+00:00,,,1f1339dd-ecea-4aa9-a3d4-f1b6e08c7bc7,a80d4397-c30c-4077-9a9d-a11f808b5e8d,,0,Fetched Yahoo valuation and key statistics for RELIANCE.,"{""modules"":[""summaryDetail"",""defaultKeyStatistics"",""financialData"",""price""],""sourceUrl"":""https://query1.finance.yahoo.com/v10/finance/quoteSummary/RELIANCE.NS?modules=summaryDetail%2CdefaultKeyStatistics%2CfinancialData%2Cprice&formatted=false&corsDomain=finance.yahoo.com"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""6dc5ffb4-b5cd-47d2-a393-bd644bcb118c"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""responseStatus"":200,""sourceRecordedAt"":""2026-04-28T17:45:59.111+00:00""}",0,valuation_statistics,1,0,0,0,2026-04-28T17:45:58.681+00:00,completed,fetch_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:59.338+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T18:06:17.838+00:00,2026-04-28T18:06:17.838+00:00,,0,1fb98caa-cbd6-4b3d-abf0-0ec826067715,b5566018-8d93-49b8-9428-867776813868,c03fb973-d45b-4055-ac45-e32e0d7719cb,11,Recorded unavailable reconciliation state for cash flow quarterly.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",11,cash_flow_quarterly,0,0,1,0,2026-04-28T18:06:17.838+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:17.838+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:49:15.77+00:00,2026-04-28T17:49:15.771+00:00,,100,2008ed22-11cc-4885-811a-f6aead30e267,df380c4b-5968-4bba-a1b7-6409ba066627,f3c3d2aa-7a61-469e-bb62-c13d9b9d3879,22,Reconciled cash flow annual against stock_cash_flow for RELIANCE.,"{""rawImportId"":""9b5aff5d-d5e5-4f63-aa19-5bfa20db2317"",""targetTable"":""stock_cash_flow"",""reconciliationStatus"":""completed""}",0,cash_flow_annual,2,2,0,0,2026-04-28T17:49:15.77+00:00,completed,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:15.771+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:47:27.499+00:00,2026-04-29T00:47:27.499+00:00,,0,21435b54-954c-405d-a023-115c909e49c0,5499d952-89c8-4fad-a98c-50ca9e78af5d,cfee5648-dd0c-48d2-93d4-a8f310394b13,14,Recorded unavailable reconciliation state for income statement annual.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",14,income_statement_annual,0,0,1,0,2026-04-29T00:47:27.499+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:27.499+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-29T00:46:53.55+00:00,2026-04-29T00:46:53.949+00:00,,,229b52c8-f76a-4d9d-950e-00fb7367c993,8305be7e-8b0c-420b-b25e-2784e0d44b42,,0,Saved Yahoo chart fallback payload for RELIANCE snapshot normalization.,"{""sourceUrl"":""https://query1.finance.yahoo.com/v8/finance/chart/RELIANCE.NS?interval=1d&range=1mo&includePrePost=false&events=div%2Csplits"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""9ca9daa1-e551-4be1-bd67-1ccbf071eeaa"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""historical_prices"",""fallbackStrategy"":""chart_history"",""sourceRecordedAt"":""2026-04-29T00:46:53.55+00:00""}",0,latest_market_snapshot,1,0,0,0,2026-04-29T00:46:53.55+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:53.949+00:00,RELIANCE.NS
stock_income_statement,2026-04-28T18:06:11.298+00:00,2026-04-28T18:06:11.299+00:00,"Invalid Crumb Browser-auth fallback also failed: Yahoo browser-auth fallback could not obtain a crumb for ""RELIANCE.NS"" (status 429).",0,229e6fe5-37a8-4955-a332-cc203e59ee47,b5566018-8d93-49b8-9428-867776813868,e37b74a5-28be-463b-ab2d-681d0539f3be,14,income statement quarterly was unavailable for RELIANCE.,"{""rawImportId"":null,""unavailable"":true}",14,income_statement_quarterly,0,0,1,0,2026-04-28T18:06:11.298+00:00,warning,import_failed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:06:11.299+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-29T00:47:32.211+00:00,2026-04-29T00:47:32.211+00:00,,0,266b7b68-81a2-49b8-9289-fe0fca3e09c3,5499d952-89c8-4fad-a98c-50ca9e78af5d,5881ec58-c667-4c2c-9056-c302072c105e,11,Recorded unavailable reconciliation state for cash flow annual.,"{""rawImportId"":null,""unavailable"":true,""reconciliationStatus"":""no_data""}",11,cash_flow_annual,0,0,1,0,2026-04-29T00:47:32.211+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:47:32.211+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:46:10.524+00:00,2026-04-28T17:46:10.525+00:00,,100,278fd615-4d86-490b-bbff-ab1f6c9a9516,9f7616df-ad7c-4eb6-b1e3-3434712e6a42,b20df4f5-a4e0-4014-a265-9c4149499dda,26,Reconciled balance sheet annual against stock_balance_sheet for RELIANCE.,"{""rawImportId"":""0d361d85-e8b1-472a-91dc-c031289d2f44"",""targetTable"":""stock_balance_sheet"",""reconciliationStatus"":""completed""}",0,balance_sheet_annual,2,2,0,0,2026-04-28T17:46:10.524+00:00,completed,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:46:10.525+00:00,RELIANCE.NS
stock_income_statement,2026-04-29T00:46:10.249+00:00,2026-04-29T00:46:10.249+00:00,,100,27fd09c8-87f7-4531-95e0-5aba9cbabd70,0df088ad-d43d-415c-a4ca-d71696c1855d,cd1dab2d-1fd6-47e5-bf54-c2de42575a64,28,Normalized income statement annual for RELIANCE.,"{""periodType"":""annual"",""rawImportId"":""8a13a0e6-a16f-4866-af67-abd7bd1b528e"",""latestFiscalDate"":""2025-03-31""}",0,income_statement_annual,2,2,0,0,2026-04-29T00:46:09.512+00:00,completed,normalization_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:10.249+00:00,RELIANCE.NS
stock_import_reconciliation,2026-04-28T17:48:57.42+00:00,2026-04-28T17:48:57.42+00:00,,97.14,28f1e2d0-eba3-49a0-86a3-4e368fbfad51,c9a2b4a0-a385-46e2-a8d4-8bce72d62967,f2d50dd7-7ed5-46e9-b68c-da47311bab29,70,Reconciled Yahoo historical rows against stock_price_history for RELIANCE.,"{""rawImportId"":""d26262ce-dd0d-4bf7-a53a-5bce0c4d47d1"",""rawRecordsCount"":10,""reconciliationStatus"":""completed_with_warnings"",""normalizedRecordsCount"":10}",2,historical_prices,10,0,0,10,2026-04-28T17:48:57.42+00:00,warning,reconciliation_completed,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:48:57.42+00:00,RELIANCE.NS
stock_import_coverage,2026-04-28T17:49:03.673+00:00,2026-04-28T17:49:03.673+00:00,,100,2d675a56-f072-46f0-88f9-ac7daa639b03,1f72339f-da02-4230-9133-ba72ee62c4fb,02e45f8d-7a74-424b-8513-2e2c2c537260,11,Updated valuation metrics coverage for RELIANCE.,"{""bucketKey"":""valuation_metrics"",""rawImportId"":""5428dc46-46de-4df1-a186-ee846f805607""}",0,valuation_metrics,1,1,0,0,2026-04-28T17:49:03.673+00:00,completed,coverage_updated,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:49:03.673+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-29T00:46:02.775+00:00,,,2e891286-fbf7-4f04-bb1f-dd7758927f54,d3dde28e-92e3-4af6-ad50-f317725a08b3,,0,Fetching Yahoo valuation and key statistics for RELIANCE.,{},0,valuation_statistics,0,0,0,0,2026-04-29T00:46:02.775+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-29T00:46:02.775+00:00,RELIANCE.NS
raw_yahoo_imports,,2026-04-28T18:03:24.948+00:00,,,2f388c73-44e3-439f-a11d-390282db918a,d3195b44-b50e-4156-8384-7ec472dd3ce2,,0,"Fetching Yahoo daily history for RELIANCE (max, 1d).","{""period"":""max"",""interval"":""1d"",""duplicateMode"":""replace_matching_dates""}",0,historical_prices,0,0,0,0,2026-04-28T18:03:24.947+00:00,running,fetch_started,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T18:03:24.948+00:00,RELIANCE.NS
raw_yahoo_imports,2026-04-28T17:45:56.341+00:00,2026-04-28T17:45:56.747+00:00,,,2f58d9a7-08dd-4830-a8c1-e8ec9809aac9,a80d4397-c30c-4077-9a9d-a11f808b5e8d,,0,Saved raw Yahoo market snapshot payload for RELIANCE.,"{""sourceUrl"":""https://query1.finance.yahoo.com/v7/finance/quote?symbols=RELIANCE.NS&formatted=false"",""stockSlug"":""reliance-industries"",""sourceName"":""yahoo_finance"",""rawImportId"":""b87aeb8a-05f3-4225-81c8-cf58156aa66c"",""stockSymbol"":""RELIANCE"",""yahooSymbol"":""RELIANCE.NS"",""sourceBucket"":""quote_latest"",""sourceRecordedAt"":""2026-04-28T17:45:56.341+00:00""}",0,latest_market_snapshot,1,0,0,0,2026-04-28T17:45:56.341+00:00,completed,raw_saved,1e0fab79-e038-4b74-a135-af61999090cd,2026-04-28T17:45:56.747+00:00,RELIANCE.NS
